Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;Runtime;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
2021-05-21;09:53:21;5;0.45;1014.82;1007.01;458.062;19.114549;1;340426301;2.709;2.545;2.561;44.003;39.779;37.978;
2021-05-21;09:53:23;5;0.45;1015.3;1007.01;464.125;19.110623;1;340426303;2.734;2.569;2.584;44.0;39.779;38.012;
2021-05-21;09:53:25;5;0.449;1015.32;1007.03;454.625;19.106206;1;340426305;2.685;2.522;2.538;43.995;39.789;37.979;
2021-05-21;09:53:27;5;0.45;1014.84;1007.06;402.937;19.111605;1;340426307;2.28;2.142;2.155;44.007;39.774;37.977;
2021-05-21;09:53:29;5;0.45;1015.0;1007.09;469.062;19.110132;1;340426309;2.765;2.598;2.614;44.006;39.779;37.978;
2021-05-21;09:53:31;5;0.45;1015.02;1007.11;471.312;19.111114;1;340426311;3.19;2.997;3.015;44.003;39.779;37.995;
2021-05-21;09:53:33;5;0.45;1015.22;1007.12;429.625;19.104734;1;340426313;2.899;2.724;2.74;43.984;39.779;38.029;
2021-05-21;09:53:35;5;0.45;1015.42;1007.07;411.375;19.107679;1;340426315;2.955;2.776;2.793;44.001;39.779;38.047;
2021-05-21;09:53:37;5;0.45;1014.85;1007.07;466.375;19.111605;1;340426317;3.565;3.35;3.37;44.007;39.774;38.046;
2021-05-21;09:53:39;5;0.45;1014.91;1007.06;444.5;19.112096;1;340426319;3.104;2.917;2.935;43.998;39.774;38.046;
2021-05-21;09:53:41;5;0.45;1015.1;1007.07;380.0;19.107679;1;340426321;3.904;3.669;3.692;44.0;39.779;38.047;
2021-05-21;09:53:43;5;0.45;1015.31;1007.08;376.25;19.10817;1;340426323;3.219;3.025;3.043;43.998;39.784;38.047;
2021-05-21;09:53:45;5;0.449;1015.36;1007.09;417.062;19.10866;1;340426325;3.275;3.077;3.096;43.999;39.779;38.047;
2021-05-21;09:53:47;5;0.45;1015.09;1007.08;471.75;19.10866;1;340426327;3.225;3.03;3.049;44.003;39.769;38.046;
2021-05-21;09:53:49;5;0.451;1014.83;1007.07;474.812;19.107188;1;340426329;3.699;3.476;3.498;43.995;39.774;38.046;
2021-05-21;09:53:51;5;0.45;1015.18;1007.08;468.625;19.110133;1;340426331;3.844;3.613;3.635;44.004;39.779;38.047;
2021-05-21;09:53:53;5;0.449;1015.12;1007.07;474.937;19.10817;1;340426333;3.949;3.712;3.734;43.995;39.774;38.029;
2021-05-21;09:53:55;5;0.45;1015.1;1007.05;469.062;19.110132;1;340426335;3.815;3.585;3.607;44.004;39.779;38.047;
2021-05-21;09:53:57;5;0.451;1014.87;1007.03;481.437;19.106206;1;340426337;3.744;3.519;3.54;43.993;39.77;38.046;
2021-05-21;09:53:59;5;0.45;1014.83;1007.07;475.125;19.10817;1;340426339;4.005;3.764;3.787;44.004;39.774;38.046;
2021-05-21;09:54:01;5;0.45;1015.35;1007.08;474.875;19.10866;1;340426341;3.87;3.637;3.659;44.005;39.774;38.046;
2021-05-21;09:54:03;5;0.45;1015.3;1007.07;481.0;19.118967;1;340426343;4.065;3.82;3.843;43.995;39.77;38.046;
2021-05-21;09:54:05;5;0.45;1014.9;1007.06;471.562;19.125347;1;340426345;4.059;3.814;3.838;44.003;39.77;38.063;
2021-05-21;09:54:07;5;0.45;1014.95;1007.09;484.437;19.104734;1;340426347;4.145;3.895;3.919;43.991;39.765;38.045;
2021-05-21;09:54:09;5;0.45;1014.99;1007.07;434.75;19.106206;1;340426349;4.295;4.037;4.061;43.994;39.77;38.046;
2021-05-21;09:54:11;5;0.45;1015.2;1007.05;471.687;19.125839;1;340426351;4.049;3.806;3.829;44.004;39.769;38.046;
2021-05-21;09:54:13;5;0.45;1015.33;1007.07;474.75;19.107679;1;340426353;4.445;4.178;4.203;43.993;39.779;38.047;
2021-05-21;09:54:15;5;0.449;1014.8;1007.09;422.375;19.110132;1;340426355;4.31;4.051;4.076;44.006;39.77;38.046;
2021-05-21;09:54:17;5;0.45;1014.85;1007.08;432.562;19.125347;1;340426357;4.494;4.224;4.25;44.004;39.77;38.046;
2021-05-21;09:54:19;5;0.45;1015.15;1007.07;474.937;19.107679;1;340426359;4.465;4.196;4.222;44.005;39.77;38.046;
2021-05-21;09:54:21;5;0.45;1015.19;1007.06;468.187;19.110624;1;340426361;4.594;4.318;4.345;44.003;39.779;38.064;
2021-05-21;09:54:23;5;0.45;1015.04;1007.09;412.187;19.106206;1;340426363;4.54;4.267;4.293;43.996;39.77;38.063;
2021-05-21;09:54:25;5;0.45;1014.83;1007.08;471.5;19.139581;1;340426365;4.994;4.695;4.724;44.002;39.77;38.046;
2021-05-21;09:54:27;5;0.45;1014.93;1007.04;478.0;19.106696;1;340426367;4.935;4.639;4.667;43.996;39.77;38.063;
2021-05-21;09:54:29;5;0.45;1015.39;1007.09;461.437;19.106697;1;340426369;4.984;4.685;4.714;43.999;39.765;38.028;
2021-05-21;09:54:31;5;0.45;1015.33;1007.05;478.25;19.118967;1;340426371;4.999;4.699;4.729;43.995;39.765;38.045;
2021-05-21;09:54:33;5;0.45;1014.92;1007.06;434.187;19.105224;1;340426373;4.825;4.535;4.563;43.99;39.765;38.062;
2021-05-21;09:54:35;5;0.45;1014.85;1007.07;465.25;19.121911;1;340426375;4.664;4.384;4.411;44.01;39.77;38.046;
2021-05-21;09:54:37;5;0.45;1014.87;1007.07;471.25;19.108169;1;340426377;4.614;4.337;4.364;44.001;39.77;38.046;
2021-05-21;09:54:39;5;0.45;1015.32;1007.03;444.312;19.109642;1;340426379;5.124;4.817;4.847;44.007;39.774;38.046;
2021-05-21;09:54:41;5;0.45;1015.36;1007.05;444.125;19.105715;1;340426381;5.314;4.996;5.027;43.995;39.77;38.046;
2021-05-21;09:54:43;5;0.449;1014.86;1007.07;480.875;19.108169;1;340426383;5.134;4.827;4.856;43.994;39.77;38.046;
2021-05-21;09:54:45;5;0.449;1014.93;1007.04;473.625;19.106206;1;340426385;5.06;4.756;4.786;43.993;39.76;38.045;
2021-05-21;09:54:47;5;0.45;1015.08;1007.04;468.937;19.108169;1;340426387;4.975;4.676;4.705;44.003;39.765;38.045;
2021-05-21;09:54:49;5;0.45;1015.22;1007.02;477.75;19.106697;1;340426389;5.224;4.911;4.941;43.994;39.754;38.061;
2021-05-21;09:54:51;5;0.45;1015.33;1007.04;473.437;19.114059;1;340426391;5.549;5.217;5.249;44.0;39.76;38.079;
2021-05-21;09:54:53;5;0.45;1014.79;1007.04;468.437;19.110132;1;340426393;5.189;4.878;4.908;44.011;39.76;38.045;
2021-05-21;09:54:55;5;0.45;1014.84;1007.02;474.875;19.106697;1;340426395;5.104;4.798;4.828;43.996;39.77;38.046;
2021-05-21;09:54:57;5;0.45;1015.05;1007.04;478.0;19.123875;1;340426397;5.219;4.907;4.937;43.996;39.749;38.078;
2021-05-21;09:54:59;5;0.45;1015.28;1007.04;471.562;19.108169;1;340426399;5.645;5.307;5.34;43.997;39.765;38.045;
2021-05-21;09:55:01;5;0.45;1015.22;1007.05;471.562;19.109151;1;340426401;5.734;5.391;5.425;44.005;39.754;38.044;
2021-05-21;09:55:03;5;0.45;1014.93;1007.03;477.75;19.107187;1;340426403;5.91;5.556;5.591;43.997;39.76;38.062;
2021-05-21;09:55:05;5;0.45;1014.76;1007.02;471.375;19.10915;1;340426405;5.734;5.391;5.424;44.004;39.754;38.044;
2021-05-21;09:55:07;5;0.45;1015.32;1007.04;457.937;19.110623;1;340426407;5.999;5.641;5.675;44.006;39.765;38.062;
2021-05-21;09:55:09;5;0.45;1015.24;1007.05;475.062;19.113077;1;340426409;5.875;5.524;5.557;43.999;39.765;38.062;
2021-05-21;09:55:11;5;0.449;1014.93;1007.06;462.937;19.105715;1;340426411;5.909;5.556;5.59;43.999;39.765;38.096;
2021-05-21;09:55:13;5;0.45;1014.79;1007.05;457.125;19.121911;1;340426413;5.73;5.387;5.42;44.003;39.76;38.079;
2021-05-21;09:55:15;5;0.45;1014.98;1007.04;481.875;19.105715;1;340426415;5.974;5.617;5.652;43.994;39.754;38.113;
2021-05-21;09:55:17;5;0.45;1015.25;1007.04;440.312;19.109641;1;340426417;6.199;5.829;5.865;44.005;39.765;38.045;
2021-05-21;09:55:19;5;0.45;1015.3;1007.03;463.75;19.111114;1;340426419;6.12;5.754;5.79;43.997;39.76;38.062;
2021-05-21;09:55:21;5;0.45;1014.75;1007.0;470.562;19.107679;1;340426421;6.15;5.782;5.818;44.001;39.76;38.045;
2021-05-21;09:55:23;5;0.45;1014.78;1007.02;477.937;19.124366;1;340426423;6.479;6.093;6.13;43.999;39.765;38.045;
2021-05-21;09:55:25;5;0.45;1015.06;1007.07;475.062;19.120439;1;340426425;6.729;6.328;6.367;44.006;39.76;38.079;
2021-05-21;09:55:27;5;0.45;1015.31;1007.04;427.812;19.109642;1;340426427;6.68;6.281;6.32;43.997;39.76;38.062;
2021-05-21;09:55:29;5;0.45;1015.22;1007.03;462.437;19.110132;1;340426429;6.515;6.126;6.164;44.004;39.77;38.046;
2021-05-21;09:55:31;5;0.45;1014.76;1007.06;475.0;19.109641;1;340426431;6.549;6.159;6.196;43.997;39.754;38.078;
2021-05-21;09:55:33;5;0.45;1014.76;1007.06;422.875;19.105715;1;340426433;6.654;6.257;6.296;43.99;39.76;38.113;
2021-05-21;09:55:35;5;0.45;1015.24;1007.04;471.625;19.124366;1;340426435;6.655;6.258;6.296;44.002;39.76;38.079;
2021-05-21;09:55:37;5;0.45;1015.17;1007.02;474.812;19.10866;1;340426437;6.489;6.102;6.139;44.001;39.759;38.062;
2021-05-21;09:55:39;5;0.449;1015.02;1007.01;436.937;19.115532;1;340426439;6.714;6.313;6.352;43.999;39.76;38.062;
2021-05-21;09:55:41;5;0.45;1014.76;1006.99;446.062;19.109642;1;340426441;6.524;6.134;6.173;44.004;39.754;38.061;
2021-05-21;09:55:43;5;0.45;1014.81;1007.02;424.75;19.10866;1;340426443;7.015;6.597;6.637;44.002;39.754;38.061;
2021-05-21;09:55:45;5;0.45;1015.28;1006.99;490.875;19.117985;1;340426445;6.624;6.229;6.267;43.985;39.76;38.079;
2021-05-21;09:55:47;5;0.45;1015.29;1007.0;468.875;19.109641;1;340426447;7.094;6.671;6.713;44.008;39.754;38.061;
2021-05-21;09:55:49;5;0.45;1014.76;1007.01;408.687;19.109151;1;340426449;6.74;6.338;6.377;44.002;39.749;38.061;
2021-05-21;09:55:51;5;0.45;1014.89;1007.01;488.187;19.117003;1;340426451;6.604;6.21;6.248;43.989;39.749;38.078;
2021-05-21;09:55:53;5;0.45;1015.12;1006.99;479.0;19.105224;1;340426453;7.124;6.7;6.741;43.994;39.76;38.045;
2021-05-21;09:55:55;5;0.45;1015.29;1007.01;456.437;19.124365;1;340426455;7.014;6.596;6.637;44.0;39.749;38.095;
2021-05-21;09:55:57;5;0.45;1015.12;1007.01;479.0;19.107188;1;340426457;7.304;6.869;6.912;43.996;39.749;38.113;
2021-05-21;09:55:59;5;0.449;1014.77;1007.02;478.25;19.106697;1;340426459;7.294;6.86;6.902;43.998;39.749;38.113;
2021-05-21;09:56:01;5;0.45;1014.75;1007.03;469.437;19.110133;1;340426461;7.324;6.888;6.931;44.003;39.76;38.062;
2021-05-21;09:56:03;5;0.45;1015.26;1006.99;478.375;19.122894;1;340426463;7.534;7.086;7.13;43.999;39.754;38.079;
2021-05-21;09:56:05;5;0.45;1015.26;1006.98;457.625;19.102279;1;340426465;7.259;6.826;6.869;43.98;39.749;38.078;
2021-05-21;09:56:07;5;0.45;1015.05;1006.98;488.187;19.103261;1;340426467;7.404;6.963;7.007;43.993;39.76;38.079;
2021-05-21;09:56:09;5;0.449;1014.9;1007.0;474.937;19.115531;1;340426469;7.27;6.837;6.879;44.003;39.754;38.044;
2021-05-21;09:56:11;5;0.45;1014.9;1006.99;459.187;19.140072;1;340426471;7.575;7.124;7.168;44.012;39.754;38.096;
2021-05-21;09:56:13;5;0.45;1015.31;1007.01;390.812;19.112095;1;340426473;7.614;7.161;7.206;44.011;39.76;38.113;
2021-05-21;09:56:15;5;0.45;1015.31;1007.02;474.437;19.107678;1;340426475;7.749;7.289;7.334;44.0;39.76;38.096;
2021-05-21;09:56:17;5;0.45;1014.73;1007.0;506.875;19.097371;1;340426477;7.499;7.053;7.097;43.982;39.749;38.061;
2021-05-21;09:56:19;5;0.449;1014.85;1007.01;484.5;19.117986;1;340426479;7.465;7.02;7.064;43.994;39.749;38.061;
2021-05-21;09:56:21;5;0.449;1015.17;1007.01;432.125;19.109151;1;340426481;7.824;7.359;7.405;44.003;39.754;38.113;
2021-05-21;09:56:23;5;0.45;1014.89;1006.99;462.75;19.112096;1;340426483;7.76;7.298;7.343;44.014;39.76;38.079;
2021-05-21;09:56:25;5;0.45;1014.92;1007.0;468.812;19.125347;1;340426485;7.739;7.279;7.324;44.001;39.749;38.044;
2021-05-21;09:56:27;5;0.449;1015.02;1006.99;429.687;19.114059;1;340426487;8.209;7.722;7.77;43.993;39.754;38.061;
2021-05-21;09:56:29;5;0.45;1015.01;1007.0;471.562;19.108169;1;340426489;8.205;7.717;7.765;43.997;39.749;38.078;
2021-05-21;09:56:31;5;0.45;1015.2;1007.01;471.875;19.10866;1;340426491;8.21;7.722;7.77;44.003;39.754;38.078;
2021-05-21;09:56:33;5;0.45;1015.03;1006.99;478.562;19.123874;1;340426493;8.11;7.628;7.675;43.999;39.754;38.061;
2021-05-21;09:56:35;5;0.45;1014.73;1006.99;475.562;19.120439;1;340426495;8.329;7.835;7.884;43.999;39.76;38.079;
2021-05-21;09:56:37;5;0.45;1015.13;1006.99;481.562;19.115531;1;340426497;8.609;8.098;8.149;44.002;39.749;38.095;
2021-05-21;09:56:39;5;0.45;1015.06;1006.95;434.75;19.105715;1;340426499;8.174;7.688;7.736;43.993;39.76;38.096;
2021-05-21;09:56:41;5;0.451;1015.06;1006.96;481.687;19.105715;1;340426501;8.574;8.065;8.116;43.989;39.754;38.095;
2021-05-21;09:56:43;5;0.45;1014.85;1006.96;482.0;19.106697;1;340426503;8.35;7.854;7.903;43.999;39.754;38.061;
2021-05-21;09:56:45;5;0.45;1014.76;1007.0;481.625;19.129765;1;340426505;8.294;7.802;7.85;43.998;39.749;38.113;
2021-05-21;09:56:47;5;0.45;1015.03;1006.98;481.937;19.108169;1;340426507;8.195;7.708;7.756;44.006;39.754;38.061;
2021-05-21;09:56:49;5;0.45;1015.29;1006.99;472.312;19.10866;1;340426509;8.445;7.943;7.993;44.005;39.754;38.113;
2021-05-21;09:56:51;5;0.45;1014.84;1006.97;435.375;19.10866;1;340426511;8.445;7.943;7.993;44.001;39.739;38.043;
2021-05-21;09:56:53;5;0.45;1014.91;1006.97;465.937;19.112586;1;340426513;8.59;8.08;8.13;44.006;39.749;38.078;
2021-05-21;09:56:55;5;0.45;1014.91;1007.0;473.25;19.10915;1;340426515;8.384;7.886;7.936;43.997;39.754;38.095;
2021-05-21;09:56:57;5;0.45;1015.11;1006.97;481.875;19.105715;1;340426517;8.72;8.202;8.253;43.995;39.759;38.096;
2021-05-21;09:56:59;5;0.45;1015.26;1006.98;481.437;19.106206;1;340426519;8.47;7.967;8.016;43.997;39.749;38.061;
2021-05-21;09:57:01;5;0.449;1014.76;1006.95;416.812;19.109151;1;340426521;8.86;8.334;8.387;44.002;39.739;38.077;
2021-05-21;09:57:03;5;0.45;1014.85;1006.98;428.062;19.10915;1;340426523;8.579;8.07;8.12;44.003;39.749;38.078;
2021-05-21;09:57:05;5;0.45;1014.97;1007.01;478.75;19.136636;1;340426525;8.895;8.368;8.42;43.995;39.744;38.078;
2021-05-21;09:57:07;5;0.449;1014.88;1007.0;478.812;19.107188;1;340426527;8.745;8.226;8.277;43.994;39.739;38.077;
2021-05-21;09:57:09;5;0.45;1015.24;1006.99;472.625;19.109151;1;340426529;9.119;8.579;8.632;44.003;39.749;38.113;
2021-05-21;09:57:11;5;0.45;1015.0;1006.96;469.562;19.110132;1;340426531;8.769;8.249;8.3;44.006;39.749;38.113;
2021-05-21;09:57:13;5;0.45;1014.75;1006.98;469.187;19.122894;1;340426533;8.975;8.443;8.495;44.007;39.749;38.095;
2021-05-21;09:57:15;5;0.449;1015.12;1006.96;439.125;19.104242;1;340426535;8.83;8.306;8.358;43.989;39.749;38.095;
2021-05-21;09:57:17;5;0.45;1015.04;1006.98;475.312;19.10866;1;340426537;9.235;8.688;8.742;43.996;39.749;38.095;
2021-05-21;09:57:19;5;0.45;1015.06;1006.97;478.812;19.12093;1;340426539;9.02;8.485;8.538;43.997;39.749;38.095;
2021-05-21;09:57:21;5;0.449;1014.73;1006.97;451.875;19.111114;1;340426541;9.22;8.673;8.728;44.009;39.749;38.061;
2021-05-21;09:57:23;5;0.451;1014.78;1006.98;488.312;19.113567;1;340426543;9.325;8.772;8.827;43.988;39.749;38.078;
2021-05-21;09:57:25;5;0.45;1015.06;1007.0;442.875;19.104733;1;340426545;9.43;8.872;8.927;43.995;39.749;38.061;
2021-05-21;09:57:27;5;0.45;1015.27;1006.98;481.25;19.107679;1;340426547;9.65;9.079;9.136;44.002;39.739;38.112;
2021-05-21;09:57:29;5;0.45;1014.75;1006.98;431.437;19.122403;1;340426549;9.575;9.008;9.064;44.004;39.739;38.077;
2021-05-21;09:57:31;5;0.449;1014.76;1006.98;468.25;19.112586;1;340426551;9.515;8.952;9.007;44.003;39.749;38.078;
2021-05-21;09:57:33;5;0.45;1015.14;1006.96;474.625;19.122893;1;340426553;9.479;8.918;8.974;43.997;39.749;38.095;
2021-05-21;09:57:35;5;0.45;1015.21;1006.98;426.75;19.112586;1;340426555;9.429;8.871;8.926;44.007;39.739;38.077;
2021-05-21;09:57:37;5;0.449;1015.03;1006.99;478.437;19.107678;1;340426557;9.374;8.82;8.874;43.99;39.744;38.095;
2021-05-21;09:57:39;5;0.45;1014.8;1006.96;434.375;19.114549;1;340426559;9.71;9.136;9.193;44.0;39.739;38.077;
2021-05-21;09:57:41;5;0.45;1014.74;1006.99;478.5;19.107188;1;340426561;9.859;9.276;9.334;43.994;39.744;38.06;
2021-05-21;09:57:43;5;0.45;1015.29;1006.97;468.875;19.114549;1;340426563;9.83;9.249;9.306;44.004;39.749;38.112;
2021-05-21;09:57:45;5;0.45;1015.26;1006.96;455.687;19.105224;1;340426565;10.2;9.597;9.657;43.991;39.73;38.076;
2021-05-21;09:57:47;5;0.45;1014.79;1006.96;468.687;19.111605;1;340426567;9.849;9.266;9.324;44.012;39.744;38.095;
2021-05-21;09:57:49;5;0.45;1014.74;1006.94;455.75;19.114549;1;340426569;9.71;9.135;9.193;44.009;39.739;38.06;
2021-05-21;09:57:51;5;0.45;1014.91;1007.01;471.875;19.122894;1;340426571;9.964;9.376;9.434;44.002;39.739;38.077;
2021-05-21;09:57:53;5;0.45;1015.22;1006.99;482.812;19.102771;1;340426573;9.865;9.282;9.34;43.987;39.739;38.112;
2021-05-21;09:57:55;5;0.449;1015.28;1006.96;470.812;19.112095;1;340426575;10.02;9.427;9.487;44.006;39.739;38.112;
2021-05-21;09:57:57;5;0.45;1014.74;1006.93;467.187;19.106696;1;340426577;10.2;9.597;9.657;43.998;39.739;38.112;
2021-05-21;09:57:59;5;0.45;1014.84;1006.95;475.375;19.109642;1;340426579;10.25;9.645;9.705;43.996;39.739;38.112;
2021-05-21;09:58:01;5;0.45;1015.05;1006.94;417.875;19.103261;1;340426581;10.615;9.988;10.051;43.993;39.749;38.113;
2021-05-21;09:58:03;5;0.45;1015.26;1006.94;472.625;19.141053;1;340426583;10.335;9.725;9.785;44.005;39.734;38.059;
2021-05-21;09:58:05;5;0.45;1015.0;1006.97;420.562;19.107679;1;340426585;10.269;9.663;9.723;43.998;39.739;38.112;
2021-05-21;09:58:07;5;0.449;1014.89;1006.95;472.0;19.10866;1;340426587;10.29;9.682;9.743;44.003;39.739;38.077;
2021-05-21;09:58:09;5;0.45;1014.89;1006.94;475.062;19.10817;1;340426589;10.644;10.016;10.079;44.0;39.739;38.077;
2021-05-21;09:58:11;5;0.45;1015.15;1006.97;434.125;19.105715;1;340426591;10.459;9.842;9.903;44.001;39.744;38.112;
2021-05-21;09:58:13;5;0.45;1014.85;1006.96;468.875;19.126329;1;340426593;10.77;10.135;10.198;44.003;39.749;38.113;
2021-05-21;09:58:15;5;0.45;1014.73;1006.94;427.687;19.107679;1;340426595;10.529;9.908;9.97;44.002;39.749;38.095;
2021-05-21;09:58:17;5;0.45;1015.05;1006.92;491.062;19.102279;1;340426597;10.33;9.719;9.781;43.991;39.739;38.112;
2021-05-21;09:58:19;5;0.45;1015.25;1006.93;478.5;19.114059;1;340426599;10.495;9.875;9.937;43.998;39.739;38.077;
2021-05-21;09:58:21;5;0.45;1014.69;1006.94;419.375;19.109151;1;340426601;11.09;10.436;10.502;44.009;39.744;38.112;
2021-05-21;09:58:23;5;0.45;1014.71;1006.92;471.687;19.10866;1;340426603;10.814;10.177;10.24;44.005;39.739;38.112;
2021-05-21;09:58:25;5;0.45;1015.14;1006.92;481.5;19.106206;1;340426605;10.739;10.106;10.169;43.992;39.744;38.112;
2021-05-21;09:58:27;5;0.45;1015.14;1006.93;444.812;19.122894;1;340426607;10.999;10.351;10.416;44.001;39.744;38.095;
2021-05-21;09:58:29;5;0.45;1014.9;1006.96;484.187;19.104734;1;340426609;11.019;10.37;10.435;43.991;39.749;38.113;
2021-05-21;09:58:31;5;0.45;1014.92;1006.95;484.687;19.118477;1;340426611;10.904;10.262;10.326;43.992;39.734;38.076;
2021-05-21;09:58:33;5;0.45;1014.8;1006.94;434.625;19.110623;1;340426613;10.595;9.97;10.032;44.006;39.739;38.094;
2021-05-21;09:58:35;5;0.45;1015.22;1006.95;472.062;19.109642;1;340426615;10.884;10.243;10.307;44.004;39.739;38.112;
2021-05-21;09:58:37;5;0.45;1015.21;1006.99;473.062;19.118967;1;340426617;10.844;10.206;10.269;44.001;39.744;38.095;
2021-05-21;09:58:39;5;0.451;1014.68;1006.93;426.25;19.107678;1;340426619;10.95;10.304;10.369;43.997;39.734;38.094;
2021-05-21;09:58:41;5;0.45;1014.91;1006.94;484.812;19.104733;1;340426621;11.129;10.474;10.539;43.995;39.739;38.094;
2021-05-21;09:58:43;5;0.45;1015.19;1006.93;475.125;19.108169;1;340426623;11.015;10.365;10.431;44.006;39.739;38.094;
2021-05-21;09:58:45;5;0.45;1014.88;1006.95;476.625;19.123875;1;340426625;11.345;10.677;10.744;43.993;39.749;38.113;
2021-05-21;09:58:47;5;0.45;1014.97;1006.92;450.187;19.107678;1;340426627;11.544;10.865;10.933;43.999;39.744;38.112;
2021-05-21;09:58:49;5;0.45;1014.9;1006.91;481.375;19.110623;1;340426629;11.719;11.03;11.099;43.993;39.739;38.077;
2021-05-21;09:58:51;5;0.45;1014.86;1006.91;485.062;19.119457;1;340426631;11.58;10.898;10.967;43.986;39.739;38.094;
2021-05-21;09:58:53;5;0.449;1015.11;1006.92;475.75;19.124857;1;340426633;11.58;10.898;10.967;44.003;39.739;38.112;
2021-05-21;09:58:55;5;0.45;1014.83;1006.92;432.812;19.116513;1;340426635;11.334;10.667;10.734;43.997;39.739;38.094;
2021-05-21;09:58:57;5;0.45;1014.72;1006.93;451.0;19.108169;1;340426637;11.45;10.776;10.843;43.999;39.739;38.06;
2021-05-21;09:58:59;5;0.45;1015.21;1006.91;484.75;19.104733;1;340426639;11.919;11.218;11.289;43.998;39.734;38.111;
2021-05-21;09:59:01;5;0.449;1015.12;1006.92;478.312;19.12682;1;340426641;11.704;11.016;11.085;44.006;39.73;38.111;
2021-05-21;09:59:03;5;0.45;1014.88;1006.93;416.812;19.111114;1;340426643;12.009;11.304;11.374;44.009;39.734;38.111;
2021-05-21;09:59:05;5;0.45;1014.68;1006.94;478.187;19.106697;1;340426645;12.089;11.379;11.451;43.995;39.73;38.111;
2021-05-21;09:59:07;5;0.45;1014.82;1006.93;465.0;19.115531;1;340426647;11.43;10.757;10.825;43.994;39.739;38.112;
2021-05-21;09:59:09;5;0.45;1015.06;1006.93;472.062;19.107678;1;340426649;11.969;11.266;11.337;44.0;39.734;38.111;
2021-05-21;09:59:11;5;0.45;1015.22;1006.93;469.125;19.109642;1;340426651;11.544;10.865;10.933;44.005;39.724;38.093;
2021-05-21;09:59:13;5;0.449;1014.7;1006.95;445.25;19.122894;1;340426653;11.799;11.106;11.175;43.999;39.724;38.11;
2021-05-21;09:59:15;5;0.449;1014.67;1006.93;481.562;19.105715;1;340426655;12.389;11.662;11.735;43.991;39.734;38.111;
2021-05-21;09:59:17;5;0.45;1015.13;1006.89;452.875;19.113077;1;340426657;12.224;11.506;11.579;44.002;39.739;38.094;
2021-05-21;09:59:19;5;0.45;1015.18;1006.92;478.187;19.107188;1;340426659;12.239;11.521;11.593;44.001;39.734;38.111;
2021-05-21;09:59:21;5;0.449;1014.86;1006.91;478.375;19.118476;1;340426661;12.164;11.45;11.522;44.002;39.734;38.111;
2021-05-21;09:59:23;5;0.45;1014.95;1006.92;438.437;19.108169;1;340426663;12.455;11.724;11.798;44.003;39.739;38.112;
2021-05-21;09:59:25;5;0.45;1014.93;1006.93;466.562;19.106206;1;340426665;12.31;11.587;11.66;44.004;39.729;38.128;
2021-05-21;09:59:27;5;0.45;1015.03;1006.93;469.125;19.111605;1;340426667;12.439;11.71;11.783;44.011;39.734;38.111;
2021-05-21;09:59:29;5;0.45;1015.07;1006.94;446.312;19.109641;1;340426669;12.434;11.705;11.778;44.006;39.73;38.111;
2021-05-21;09:59:31;5;0.45;1014.7;1006.92;472.437;19.121912;1;340426671;12.385;11.658;11.731;44.0;39.734;38.094;
2021-05-21;09:59:33;5;0.45;1015.01;1006.9;436.625;19.10817;1;340426673;12.315;11.592;11.665;43.995;39.734;38.111;
2021-05-21;09:59:35;5;0.45;1015.2;1006.91;474.625;19.110623;1;340426675;12.3;11.577;11.651;44.0;39.734;38.094;
2021-05-21;09:59:37;5;0.45;1014.66;1006.9;461.625;19.123384;1;340426677;12.404;11.676;11.75;43.999;39.734;38.094;
2021-05-21;09:59:39;5;0.45;1014.69;1006.91;450.5;19.109641;1;340426679;12.764;12.015;12.091;43.999;39.739;38.112;
2021-05-21;09:59:41;5;0.45;1015.15;1006.9;465.25;19.12682;1;340426681;12.864;12.11;12.186;44.008;39.73;38.111;
2021-05-21;09:59:43;5;0.45;1015.16;1006.89;433.5;19.107679;1;340426683;12.71;11.964;12.04;43.997;39.734;38.094;
2021-05-21;09:59:45;5;0.45;1014.74;1006.91;480.75;19.107679;1;340426685;12.86;12.106;12.182;43.998;39.739;38.112;
2021-05-21;09:59:47;5;0.45;1014.67;1006.93;475.812;19.112586;1;340426687;12.759;12.012;12.087;43.993;39.739;38.112;
2021-05-21;09:59:49;5;0.45;1014.92;1006.89;456.875;19.10866;1;340426689;12.8;12.049;12.125;44.003;39.73;38.111;
2021-05-21;09:59:51;5;0.45;1014.97;1006.92;480.687;19.106697;1;340426691;12.905;12.149;12.225;44.008;39.73;38.128;
2021-05-21;09:59:53;5;0.45;1014.96;1006.89;480.687;19.130746;1;340426693;13.025;12.261;12.339;43.997;39.734;38.111;
2021-05-21;09:59:55;5;0.45;1014.91;1006.9;422.125;19.116022;1;340426695;13.119;12.35;12.428;44.002;39.734;38.111;
2021-05-21;09:59:57;5;0.45;1015.18;1006.91;474.5;19.10915;1;340426697;12.669;11.926;12.002;44.002;39.73;38.111;
2021-05-21;09:59:59;5;0.45;1015.1;1006.89;426.812;19.123875;1;340426699;12.45;11.719;11.793;43.998;39.739;38.112;
2021-05-21;10:00:01;5;0.449;1014.8;1006.9;474.375;19.108169;1;340426701;13.199;12.426;12.505;43.996;39.739;38.112;
